gene_accession_id,MGI:1916340
gene_symbol,Ascc1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAXLA_DXA_005_001
pvalue,0.5692728
parameter_name,Bone Mineral Content (excluding skull)
analysis_id,377tk2onozw61y2
