gene_accession_id,MGI:2137624
gene_symbol,Pom121
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,IMPC_CBC_017_001
pvalue,0.905554
parameter_name,Triglycerides
analysis_id,e544g0tvj2we454
