gene_accession_id,MGI:108398
gene_symbol,Mlx
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_EYE_062_001
pvalue,0.3868674
parameter_name,Right total retinal thickness
analysis_id,1kwc482t2ix15d0
