gene_accession_id,MGI:2443219
gene_symbol,Tmem260
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_OFD_010_001
pvalue,0.7100653
parameter_name,Periphery distance travelled
analysis_id,8788mo85h0l775t
