gene_accession_id,MGI:104294
gene_symbol,Tyro3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_HEM_019_001
pvalue,0.969344
parameter_name,Mean platelet volume
analysis_id,6pm52t197el7ojf
