gene_accession_id,MGI:2654703
gene_symbol,Otud7b
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAX_OFD_017_001
pvalue,0.5722732
parameter_name,Center average speed
analysis_id,iky8m2ir931ix33
