gene_accession_id,MGI:96669
gene_symbol,Kcnc3
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,JAXLA_OFD_013_001
pvalue,4.826994e-07
parameter_name,Periphery average speed
analysis_id,jnccebw5k4xpo4y
