gene_accession_id,MGI:2384919
gene_symbol,Rxylt1
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,JAXLA_DXA_004_001
pvalue,0.1637301
parameter_name,Bone Mineral Density (excluding skull)
analysis_id,q1nev350o3wek93
