gene_accession_id,MGI:1859866
gene_symbol,Cdc20
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,GMC_906_001_018
pvalue,0.4805174
parameter_name,Triglyceride
analysis_id,dt93m432483otzt
