gene_accession_id,MGI:2141101
gene_symbol,Depdc5
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,GMC_920_001_006
pvalue,0.1571043
parameter_name,PIF-active
analysis_id,4ohq8vvfv872tba
