gene_accession_id,MGI:108398
gene_symbol,Mlx
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,IMPC_CSD_013_001
pvalue,0.7000186
parameter_name,Coat - hair distribution - abdomen
analysis_id,8bg5042qk3540y6
