gene_accession_id,MGI:2384974
gene_symbol,Flvcr2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_IMM_040_001
pvalue,0.2510541
parameter_name,CD4 CD44+CD62L- NKT cells
analysis_id,tex22203467zcah
