gene_accession_id,MGI:96538
gene_symbol,Il10ra
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_015_001
pvalue,0.5160556
parameter_name,Total cholesterol
analysis_id,eb3s9r995c7033g
