gene_accession_id,MGI:5546359
gene_symbol,Xndc1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_HEM_040_001
pvalue,0.3164886
parameter_name,Large Unstained Cell (LUC) differential count
analysis_id,i4tf96pubq11s56
