gene_accession_id,MGI:892866
gene_symbol,Dgcr2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAXLA_CSD_036_001
pvalue,0.4802609
parameter_name,Startle response
analysis_id,z6kman8s7tqdl76
