gene_accession_id,MGI:3588207
gene_symbol,Dnaaf3
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,GMC_916_001_022
pvalue,0.6796632
parameter_name,Body weight
analysis_id,3t0v3830xl36myv
