gene_accession_id,MGI:3588207
gene_symbol,Dnaaf3
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,IMPC_EYE_057_001
pvalue,0.4243998
parameter_name,Min right eye lens density
analysis_id,qa231qtqxmwfj76
