gene_accession_id,MGI:2445160
gene_symbol,Kcnh8
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
parameter_id,ESLIM_015_001_015
pvalue,0.6510573
parameter_name,Alkaline phosphatase
analysis_id,cu7l5vgqb6o07p4
