gene_accession_id,MGI:1916315
gene_symbol,Chac1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_EYE_092_002
pvalue,0.06330946
parameter_name,Retina (combined)
analysis_id,62t201lhj9p7906
