gene_accession_id,MGI:2137624
gene_symbol,Pom121
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,IMPC_IPG_010_001
pvalue,0.732626
parameter_name,Fasted blood glucose concentration
analysis_id,84758m2891dxn26
