gene_accession_id,MGI:1922184
gene_symbol,Odad2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,GMC_920_001_005
pvalue,0.7638612
parameter_name,MV-active
analysis_id,ctwlo4b65bsweh1
