gene_accession_id,MGI:1344370
gene_symbol,Ndufc2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_OFD_010_001
pvalue,0.5929843
parameter_name,Periphery distance travelled
analysis_id,c46y2zuz8258z44
