gene_accession_id,MGI:97491
gene_symbol,Pax7
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,IMPC_HWT_008_001
pvalue,0.7924432
parameter_name,Heart weight
analysis_id,z1uua721cqvv824
