gene_accession_id,MGI:1859866
gene_symbol,Cdc20
mouse_strain,C53BL
mouse_life_stage,E12.5
parameter_id,ESLIM_015_001_013
pvalue,0.2804142
parameter_name,Aspartate aminotransferase
analysis_id,rm373wzkp940491
