gene_accession_id,MGI:1321393
gene_symbol,Timeless
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_023_001
pvalue,0.7055195
parameter_name,Alpha-amylase
analysis_id,4v2nh9e567rhtd6
