gene_accession_id,MGI:2442978
gene_symbol,Ogfod1
mouse_strain,129SV
mouse_life_stage,Early adult
parameter_id,JAXLA_OFD_020_001
pvalue,0.3880575
parameter_name,Distance travelled - total
analysis_id,23882x77a495kw4
