gene_accession_id,MGI:108398
gene_symbol,Mlx
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAX_OFD_013_001
pvalue,0.3003208
parameter_name,Periphery average speed
analysis_id,xanfnm32t72a9m1
