gene_accession_id,MGI:2443086
gene_symbol,Mindy2
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,GMC_920_001_039
pvalue,0.1071611
parameter_name,sMV-sleep
analysis_id,1j63j5aw637prid
