gene_accession_id,MGI:1347061
gene_symbol,Abcg2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,GMC_914_001_002
pvalue,0.1040711
parameter_name,Body temperature rectal
analysis_id,0yfjwew72k1h1ju
